"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0060352","cell adhesion molecule production",11,-0.38768865309382,-0.658605646911419,0.872458410351202,0.988276224246462,0.96626681349464,1922,"tags=27%, list=15%, signal=23%","APOA1/FUT7/CXCL8"
"CC","GO:0034708","methyltransferase complex",86,0.316096795196934,0.760958651182283,0.872844827586207,0.988561874860785,0.966546102525483,2275,"tags=15%, list=18%, signal=12%","KMT2C/SETD1A/KMT2A/HCFC2/DYDC1/RBM15B/CHD8/PRDM4/KMT2B/JARID2/HCFC1/ZC3H13/KANSL1"
"BP","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",14,-0.367090835905683,-0.66186091118068,0.873015873015873,0.988603550498061,0.966586850025263,4117,"tags=43%, list=32%, signal=29%","UPB1/DPYD/OGG1/TDG/UPP1/UNG"
"BP","GO:0032456","endocytic recycling",45,-0.332379210584376,-0.724855027665872,0.873646209386282,0.98887025803115,0.966847617846861,1664,"tags=38%, list=13%, signal=33%","SNX12/RAB13/SNX4/ACAP2/MICALL2/SORL1/SNX3/ARF6/RAB11FIP3/RAB11FIP4/RAB11B/RAB17/RAB35/DENND1C/CCDC93/VPS52/CCDC22"
"MF","GO:0000146","microfilament motor activity",22,0.357719552052375,0.715809655309986,0.873873873873874,0.98887025803115,0.966847617846861,2377,"tags=36%, list=19%, signal=30%","MYH3/MYO5C/MYO5B/MYO10/MYO7A/MYO9B/MYH9/MYH10"
"BP","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",20,0.357183584725717,0.709146045472431,0.874157303370787,0.98887025803115,0.966847617846861,1677,"tags=25%, list=13%, signal=22%","TBPL1/CMPK2/AK3/CAD/NME2"
"BP","GO:0090317","negative regulation of intracellular protein transport",34,0.33897833963311,0.71476836222595,0.874172185430464,0.98887025803115,0.966847617846861,1541,"tags=15%, list=12%, signal=13%","GDI1/LRRK2/APOD/PKIA/UBE2J1"
"MF","GO:0030291","protein serine/threonine kinase inhibitor activity",25,0.347194991416342,0.702030004374342,0.874429223744292,0.98887025803115,0.966847617846861,2291,"tags=36%, list=18%, signal=30%","HSPB1/RPTOR/PRKAR1A/PRKAG2/CDKN1C/PKIA/CDKN1A/CIT/CDKN1B"
"BP","GO:0030521","androgen receptor signaling pathway",28,-0.340761045948837,-0.691571287242666,0.874551971326165,0.98887025803115,0.966847617846861,1190,"tags=21%, list=9%, signal=19%","FOXP1/PLPP1/PRMT2/FOXH1/SMARCA4/RNF14"
"BP","GO:0097306","cellular response to alcohol",67,-0.323931238771978,-0.755521775678994,0.874558303886926,0.98887025803115,0.966847617846861,545,"tags=18%, list=4%, signal=17%","GRAMD1B/RAD51/SGK1/AACS/GNAI1/INHBA/ADCY8/MLC1/ATP2B1/ADCY5/PTGER4/SPI1"
"BP","GO:0090201","negative regulation of release of cytochrome c from mitochondria",14,-0.365846762848245,-0.659617860559871,0.874779541446208,0.98887025803115,0.966847617846861,2999,"tags=43%, list=24%, signal=33%","TRIAP1/BCL2L1/PRELID1/PSMD10/GPX1/CLU"
"CC","GO:0032154","cleavage furrow",45,0.332114307747751,0.727155882770337,0.875,0.98887025803115,0.966847617846861,1102,"tags=9%, list=9%, signal=8%","KLHDC8B/MYLK/SVIL/RDX"
"BP","GO:0045945","positive regulation of transcription by RNA polymerase III",10,0.380482988371649,0.676644825534946,0.875264270613108,0.98887025803115,0.966847617846861,2823,"tags=40%, list=22%, signal=31%","RPTOR/CHD8/MTOR/ICE2"
"BP","GO:0008593","regulation of Notch signaling pathway",84,0.318195429412469,0.764925905439137,0.875802997858672,0.98887025803115,0.966847617846861,1744,"tags=19%, list=14%, signal=17%","DLK1/CREBBP/NEURL1/RFNG/ZMIZ1/TGFB2/NOTCH1/SRC/MAML2/LFNG/ZBTB7A/BMP2K/MAML1/EGFR/FBXW7/EPN2"
"BP","GO:0010821","regulation of mitochondrion organization",115,0.310106687441052,0.775981901379247,0.876106194690266,0.98887025803115,0.966847617846861,1783,"tags=17%, list=14%, signal=14%","FZD5/MMP9/SIRT7/VPS13D/HGF/PPARGC1A/LRRK2/PDE2A/ADCK1/HIF1A/TSC2/BMF/HTT/KDR/MAPT/ACAA2/FBXW7/SLC25A5/PPIF"
"MF","GO:0031420","alkali metal ion binding",15,0.361210225960026,0.676860363603075,0.876106194690266,0.98887025803115,0.966847617846861,1314,"tags=13%, list=10%, signal=12%","HDAC4/SLC34A2"
"MF","GO:0140327","flippase activity",15,0.362069333925924,0.678470218718961,0.876106194690266,0.98887025803115,0.966847617846861,1630,"tags=33%, list=13%, signal=29%","ABCA4/ATP10A/ATP10D/ATP8A1/ATP11A"
"MF","GO:0097718","disordered domain specific binding",22,0.357230571311793,0.714831187307997,0.876126126126126,0.98887025803115,0.966847617846861,1664,"tags=27%, list=13%, signal=24%","HSP90AB1/AP2A2/NCOA3/CLTC/FYN/FKBP8"
"BP","GO:0072210","metanephric nephron development",34,-0.340860617752874,-0.70886784252612,0.876138433515483,0.98887025803115,0.966847617846861,1813,"tags=18%, list=14%, signal=15%","HES5/PDGFB/EGR1/CITED1/PKD1/GDNF"
"BP","GO:0000076","DNA replication checkpoint",15,-0.373681251679383,-0.673972909438713,0.876363636363636,0.98887025803115,0.966847617846861,2667,"tags=47%, list=21%, signal=37%","HUS1/TIMELESS/CDC45/CDT1/TIPIN/CDC6/ORC1"
"BP","GO:0006825","copper ion transport",15,-0.37498944247297,-0.676332367268862,0.876363636363636,0.98887025803115,0.966847617846861,2487,"tags=33%, list=20%, signal=27%","FKBP4/STEAP3/ATOX1/CP/SLC31A2"
"BP","GO:1900006","positive regulation of dendrite development",15,-0.373927538098074,-0.674417112548754,0.876363636363636,0.98887025803115,0.966847617846861,3101,"tags=27%, list=24%, signal=20%","ALK/VLDLR/CYFIP1/DAB2IP"
"BP","GO:0046599","regulation of centriole replication",19,0.352657549641022,0.694491981732114,0.876651982378855,0.98887025803115,0.966847617846861,1235,"tags=16%, list=10%, signal=14%","STIL/ALMS1/RBM14"
"MF","GO:0016791","phosphatase activity",227,0.306734125691784,0.825383997733031,0.876712328767123,0.98887025803115,0.966847617846861,1391,"tags=12%, list=11%, signal=11%","TNS2/DUSP4/PTPRJ/PTPN18/PTPN13/INPP5J/ACP7/MYH3/PTPN14/ALPL/EYA4/PTPRD/PPM1D/LRRK2/CTDP1/PPTC7/DUSP7/SYNJ1/PLPP4/PTPRU/MTMR7/PHOSPHO1/PTPRT/PTPRF/ALPI/PTPN3/PTPN23/DUSP22"
"BP","GO:0038034","signal transduction in absence of ligand",47,-0.329679167408229,-0.7222813385578,0.877034358047016,0.98887025803115,0.966847617846861,2718,"tags=21%, list=21%, signal=17%","BCL2L1/WWOX/TNF/FAS/MKNK2/HTRA2/INHBA/SNAI2/TERT/GDNF"
"BP","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",47,-0.329679167408229,-0.7222813385578,0.877034358047016,0.98887025803115,0.966847617846861,2718,"tags=21%, list=21%, signal=17%","BCL2L1/WWOX/TNF/FAS/MKNK2/HTRA2/INHBA/SNAI2/TERT/GDNF"
"BP","GO:0001836","release of cytochrome c from mitochondria",39,-0.335879773554042,-0.713076116977437,0.877094972067039,0.98887025803115,0.966847617846861,2999,"tags=38%, list=24%, signal=29%","TRIAP1/GGCT/CCK/BCL2L1/PRELID1/PSMD10/SOD2/PYCARD/TNFSF10/PDCD5/MLLT11/GPX1/CIDEB/PLAUR/CLU"
"BP","GO:0003180","aortic valve morphogenesis",27,0.334429265394005,0.687181697186658,0.877232142857143,0.98887025803115,0.966847617846861,2372,"tags=33%, list=19%, signal=27%","SLIT2/TIE1/NOTCH1/SLIT3/NKX2-5/BMP4/ROBO2/ROCK1/ROCK2"
"BP","GO:0048278","vesicle docking",63,0.32443031366462,0.729152900644103,0.877272727272727,0.98887025803115,0.966847617846861,76,"tags=3%, list=1%, signal=3%","CFTR/SYTL2"
"BP","GO:0090394","negative regulation of excitatory postsynaptic potential",10,0.380012933404397,0.675808887343151,0.87737843551797,0.98887025803115,0.966847617846861,1423,"tags=30%, list=11%, signal=27%","LRRK2/NPY2R/NLGN4X"
"BP","GO:0072523","purine-containing compound catabolic process",44,0.32691904777744,0.714842416138237,0.87750556792873,0.98887025803115,0.966847617846861,1751,"tags=20%, list=14%, signal=18%","PDE8B/ACOT7/PDE9A/PDE7B/PDE2A/PDE4A/AHCY/NT5C1A/ENPP4"
"MF","GO:0032549","ribonucleoside binding",274,-0.305799416353728,-0.844739129045609,0.877659574468085,0.98887025803115,0.966847617846861,1856,"tags=14%, list=15%, signal=12%","SAMHD1/RAP1B/RAB6B/DYNC1LI1/RAB7A/ARL14/RAB11B/RRAGA/RHOB/LRRK1/RAB17/RAB35/DNAJC27/HHAT/GNAI1/KRAS/GNAQ/TUBG1/RAB22A/CIITA/RERG/RAB10/AGAP2/NPR2/RAB15/RAB30/RAC2/ARL4D/TUBB2A/GNAZ/RAP2C/RHOH/EEFSEC/GNAT2/RND2/RASEF/EEF2/TUBA1B/TUBB3"
"BP","GO:0001938","positive regulation of endothelial cell proliferation",74,-0.325928468886037,-0.761798639225728,0.877737226277372,0.98887025803115,0.966847617846861,822,"tags=12%, list=6%, signal=11%","GATA2/CDH13/NRARP/NRP2/WNT5A/FLT4/PIK3CD/TNFSF12/ITGB3"
"CC","GO:0036379","myofilament",18,-0.377702306193322,-0.703004341461273,0.877777777777778,0.98887025803115,0.966847617846861,73,"tags=17%, list=1%, signal=17%","TMOD3/TNNT3/TMOD4"
"BP","GO:0014812","muscle cell migration",71,-0.325709577183792,-0.759681015114673,0.877917414721723,0.98887025803115,0.966847617846861,573,"tags=15%, list=5%, signal=15%","PDGFB/AKIRIN1/SIX1/NFE2L2/RPS6KB1/VTN/TERT/PLAU/NET1/AIF1/ITGB3"
"CC","GO:0030137","COPI-coated vesicle",23,-0.358120882977101,-0.698967894771458,0.878091872791519,0.98887025803115,0.966847617846861,3651,"tags=22%, list=29%, signal=16%","TMED7/TMEM199/COPZ1/BNIP1/CCDC115"
"BP","GO:0031063","regulation of histone deacetylation",23,-0.359366129671599,-0.701398323997726,0.878091872791519,0.98887025803115,0.966847617846861,1272,"tags=17%, list=10%, signal=16%","BCL6/TADA3/SREBF1/ING2"
"BP","GO:1900101","regulation of endoplasmic reticulum unfolded protein response",23,-0.358742046223496,-0.700180259610483,0.878091872791519,0.98887025803115,0.966847617846861,2617,"tags=30%, list=21%, signal=24%","BAX/TMEM33/COPS5/BFAR/PIK3R1/DAB2IP/XBP1"
"BP","GO:0007611","learning or memory",190,-0.311348843408999,-0.815929305710851,0.878181818181818,0.98887025803115,0.966847617846861,1484,"tags=15%, list=12%, signal=13%","RPS6KB1/NRXN3/SLC24A2/ATXN1/ACTR2/SLC1A1/JPH3/ADCY8/KRAS/NRXN1/DKK1/PRKAR1B/SLC8A2/BRSK1/CRH/RGS14/DRD2/BDNF/B2M/GRIN1/ADGRB3/SNAP25/NTRK2/PRKAR2B/PPP1R1B/CLDN5/NEUROD2/LGMN"
"BP","GO:0006099","tricarboxylic acid cycle",32,0.338932602051314,0.713956629428451,0.878318584070796,0.98887025803115,0.966847617846861,2795,"tags=25%, list=22%, signal=20%","ACO2/FH/MDH2/DLAT/IDH3A/SDHA/NNT/CS"
"BP","GO:0009117","nucleotide metabolic process",408,-0.301370073051189,-0.854449717657641,0.878354203935599,0.98887025803115,0.966847617846861,1336,"tags=11%, list=11%, signal=10%","OXSM/PPARA/NT5C3A/PMVK/PPCS/NUDT15/DLG2/ADCY8/NUP37/HSD17B8/NMNAT1/UNG/PKLR/NME3/NPR2/ACMSD/FASN/AK5/RRM2B/HACD2/HSD17B12/NADK/SCD5/PFKM/VPS9D1/PDE7A/TECR/DDIT4/NUDT7/IDO2/UCKL1/NT5C2/PDK3/ACSS2/SLC4A1/ADA/BPNT1/DGAT2/ADCY5/SULT4A1/ESRRB/ATIC/SCD/SLC2A6/SARM1"
"CC","GO:0097225","sperm midpiece",19,0.351924666368488,0.693048707493868,0.878854625550661,0.989282400268277,0.967250581468168,849,"tags=16%, list=7%, signal=15%","SLC26A6/VPS13A/NME8"
"BP","GO:0070482","response to oxygen levels",318,-0.306214280342357,-0.84898199633834,0.879120879120879,0.989430865634442,0.96739574043563,1801,"tags=17%, list=14%, signal=15%","PSMA8/CBL/EDN1/CFLAR/CITED2/EPO/EGR1/NFE2L2/CASP1/SIRT2/SLC8A1/RAMP2/ATP6AP1/CXCR4/CD38/ATG7/NDRG1/PPARA/SLC1A1/ICAM1/BNIP3L/LTA/TMBIM6/THBS1/E2F1/CCDC115/PKLR/AGTRAP/AQP1/SLC9A1/EGLN3/ADAM8/TGFB3/PSMB6/PDPN/DRD2/CRYAB/TERT/DDIT4/UCN3/CYP1A1/MYB/CCNA2/PDK3/PSMB9/PLAU/ADA/PSME2/PSMB8/CCNB1/SLC29A1/MGARP/ALAS2"
"BP","GO:0090199","regulation of release of cytochrome c from mitochondria",31,-0.341393860103693,-0.698066305524174,0.879279279279279,0.989457917575277,0.967422189916078,2718,"tags=35%, list=21%, signal=28%","BCL2L1/PRELID1/PSMD10/PYCARD/TNFSF10/PDCD5/MLLT11/GPX1/CIDEB/PLAUR/CLU"
"BP","GO:0051895","negative regulation of focal adhesion assembly",17,-0.380356904307523,-0.70007878038073,0.879852125693161,0.989664019547954,0.967623701893708,1108,"tags=18%, list=9%, signal=16%","THBS1/DMTN/CORO1C"
"BP","GO:0150118","negative regulation of cell-substrate junction organization",17,-0.380356904307523,-0.70007878038073,0.879852125693161,0.989664019547954,0.967623701893708,1108,"tags=18%, list=9%, signal=16%","THBS1/DMTN/CORO1C"
"BP","GO:1902186","regulation of viral release from host cell",24,0.350545552236801,0.701694279558423,0.879907621247113,0.989664019547954,0.967623701893708,267,"tags=8%, list=2%, signal=8%","TRIM28/PC"
"BP","GO:0072077","renal vesicle morphogenesis",15,-0.370650941270123,-0.668507430199782,0.88,0.989664019547954,0.967623701893708,1188,"tags=33%, list=9%, signal=30%","SOX8/LHX1/LIF/CITED1/GDNF"
"BP","GO:0097190","apoptotic signaling pathway",433,0.300355465983413,0.859770496959591,0.880266075388027,0.989801951080492,0.967758561621339,939,"tags=7%, list=7%, signal=7%","INS/SST/PDX1/TGFBR1/ATF3/CYP1B1/MMP9/PTGIS/EIF2AK3/RPL11/HMOX1/PDK1/EYA4/SCN2A/HGF/RPS3/HIP1/HSPB1/P4HB/LRRK2/DDIT3/RPS7/RPL26/IL20RA/TGFB2/PHIP/CD44/SRC/INHBB/COL2A1"
"MF","GO:0005518","collagen binding",60,0.319103217995204,0.722283615823914,0.880530973451327,0.989801951080492,0.967758561621339,918,"tags=12%, list=7%, signal=11%","COL6A2/P3H1/ADGRG6/MMP9/ITGA2/CD44/ADAM9"
"BP","GO:0003356","regulation of cilium beat frequency",11,0.37012517103665,0.664186470853352,0.880694143167028,0.989801951080492,0.967758561621339,2033,"tags=18%, list=16%, signal=15%","GAS2L2/CCDC40"
"BP","GO:0003341","cilium movement",96,-0.314299792918311,-0.768777890413344,0.880733944954128,0.989801951080492,0.967758561621339,1857,"tags=17%, list=15%, signal=14%","NME5/APOB/PLTP/CCDC103/NEK10/TCTE1/STK36/CFAP65/ARMC2/ING2/SLC9A3R1/DAW1/DDX4/CFAP53/SPA17/TTLL9"
"BP","GO:0007565","female pregnancy",132,0.310129998337692,0.791589452502205,0.880794701986755,0.989801951080492,0.967758561621339,1317,"tags=13%, list=10%, signal=12%","RGS2/CYP27B1/TRIM28/MMP9/PGR/RPL29/ITGA2/SLC38A3/ADIPOR2/ASH1L/ETS1/JUNB/NR2F2/TPPP3/AMBP/SMURF2/HPGD"
"BP","GO:0036344","platelet morphogenesis",18,-0.374798842060084,-0.697600223304,0.881481481481482,0.990160344387946,0.968108973328791,1688,"tags=22%, list=13%, signal=19%","CIB1/VPS33A/TAL1/C1GALT1C1"
"BP","GO:0061615","glycolytic process through fructose-6-phosphate",27,0.333254479094369,0.684767758794441,0.881696428571429,0.990160344387946,0.968108973328791,1089,"tags=11%, list=9%, signal=10%","PGAM2/PGK1/PGAM1"
"BP","GO:0036315","cellular response to sterol",14,-0.36101019593713,-0.650897581354647,0.881834215167548,0.990160344387946,0.968108973328791,1945,"tags=36%, list=15%, signal=30%","GRAMD1C/GRAMD1B/AACS/INHBA/MLC1"
"BP","GO:0090399","replicative senescence",14,-0.362139232721274,-0.652933222786191,0.881834215167548,0.990160344387946,0.968108973328791,573,"tags=21%, list=5%, signal=20%","CHEK1/SERPINE1/TERT"
"BP","GO:0043588","skin development",188,0.302837202080911,0.806408588119892,0.882222222222222,0.990160344387946,0.968108973328791,1824,"tags=18%, list=14%, signal=15%","FST/CTSV/GRHL1/DSP/CYP27B1/FGFR2/CNFN/ITGA2/EVPL/PRKCH/CLDN1/TGFB2/NOTCH1/ADAM9/LAMA5/FGF7/PKP3/ASH1L/NCOA3/FOXQ1/SMO/GNAS/PIP5K1A/FUZ/KRT27/FRAS1/EGFR/NME2/COL5A1/SRF/ITGB6/SLC27A4/ETV4"
"BP","GO:0031032","actomyosin structure organization",161,0.310271857093024,0.802144926338793,0.882352941176471,0.990160344387946,0.968108973328791,2418,"tags=30%, list=19%, signal=24%","TGFBR1/CDC42BPA/MYH3/CSRP3/AKAP13/NEB/WNT11/NEBL/ITGB5/SIX4/ARHGEF10L/TJP1/ACTN2/PROX1/SRC/ALMS1/LDB3/PRKAR1A/PDGFRA/PHLDB2/EPB41L1/CNN1/ASAP3/RTKN/ANKRD1/MYO18A/SRF/CCDC88A/ZYX/SDC4/EPB41L2/EPB41/FHDC1/FAM171A1/MYH9/PPFIA1/TNNT2/TTN/CIT/MYPN/PPP1R9A/MTOR/ROCK1/ROCK2/MYH10/TRPM7/TAC1/FERMT2"
"MF","GO:0050811","GABA receptor binding",13,-0.364673644577954,-0.648368651549177,0.882352941176471,0.990160344387946,0.968108973328791,2818,"tags=46%, list=22%, signal=36%","PLCL1/TRAK1/LHFPL4/PLCL2/GABARAP/GABRB1"
"BP","GO:0036474","cell death in response to hydrogen peroxide",21,0.362307816464801,0.717818888828887,0.882488479262673,0.990160344387946,0.968108973328791,937,"tags=19%, list=7%, signal=18%","HGF/LRRK2/IL10/NR4A3"
"BP","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",21,0.362004350857347,0.717217650502686,0.882488479262673,0.990160344387946,0.968108973328791,595,"tags=14%, list=5%, signal=14%","RPS19/RPL30/RPL39"
"MF","GO:0008106","alcohol dehydrogenase (NADP+) activity",12,0.370721424418344,0.67160452957018,0.882743362831858,0.990160344387946,0.968108973328791,832,"tags=17%, list=7%, signal=16%","DHRS13/RDH13"
"BP","GO:1902188","positive regulation of viral release from host cell",14,0.36079191853392,0.65870160129047,0.882758620689655,0.990160344387946,0.968108973328791,1255,"tags=14%, list=10%, signal=13%","PC/VPS37B"
"BP","GO:0009070","serine family amino acid biosynthetic process",16,-0.375514132321829,-0.684936510181567,0.882998171846435,0.990160344387946,0.968108973328791,1375,"tags=25%, list=11%, signal=22%","MTHFD1/CTH/SRR/SHMT2"
"BP","GO:0021795","cerebral cortex cell migration",34,0.33244582303952,0.700993924036573,0.883002207505519,0.990160344387946,0.968108973328791,783,"tags=12%, list=6%, signal=11%","SLIT2/LAMB1/POU3F3/ZMIZ1"
"BP","GO:0044818","mitotic G2/M transition checkpoint",30,-0.344950441047347,-0.701831487844133,0.883093525179856,0.990160344387946,0.968108973328791,1110,"tags=17%, list=9%, signal=15%","CDK1/BRSK1/CDC6/DONSON/ORC1"
"BP","GO:0045777","positive regulation of blood pressure",26,0.332917110382914,0.683576330112574,0.88314606741573,0.990160344387946,0.968108973328791,2525,"tags=38%, list=20%, signal=31%","NR2F2/ACE/TAC3/SPX/OR51E2/ADRA1A/ADRA2B/ADH5/HSD11B2/GLP1R"
"BP","GO:0002042","cell migration involved in sprouting angiogenesis",48,0.326945121942566,0.721814459151229,0.883408071748879,0.990160344387946,0.968108973328791,1907,"tags=23%, list=15%, signal=20%","SLIT2/NR4A1/HMOX1/NOTCH1/EPHB4/GREM1/KDR/FBXW7/SRF/CLEC14A/KLF4"
"BP","GO:0043101","purine-containing compound salvage",14,-0.357339481773006,-0.644279322374259,0.883597883597884,0.990160344387946,0.968108973328791,2388,"tags=43%, list=19%, signal=35%","DCK/PRTFDC1/AMPD3/AMPD2/MTAP/ADA"
"BP","GO:2001028","positive regulation of endothelial cell chemotaxis",15,-0.368978702036115,-0.66549137323477,0.883636363636364,0.990160344387946,0.968108973328791,152,"tags=13%, list=1%, signal=13%","MET/LGMN"
"MF","GO:0003707","steroid hormone receptor activity",21,-0.356248590496924,-0.686644564448529,0.883802816901408,0.990160344387946,0.968108973328791,121,"tags=10%, list=1%, signal=9%","PPARA/ESRRB"
"MF","GO:0030552","cAMP binding",21,-0.355942840535149,-0.686055252504753,0.883802816901408,0.990160344387946,0.968108973328791,1795,"tags=38%, list=14%, signal=33%","HCN1/CNGA2/POPDC2/RAPGEF3/CNGB1/PRKAR2A/PRKAR1B/PRKAR2B"
"BP","GO:0048843","negative regulation of axon extension involved in axon guidance",24,0.349706745706695,0.700015223184504,0.884526558891455,0.99022457251447,0.968171771062491,927,"tags=17%, list=7%, signal=15%","SEMA4C/SEMA5A/SEMA3C/PLXNA3"
"BP","GO:0060425","lung morphogenesis",46,0.328206652121618,0.723511942224058,0.88470066518847,0.99022457251447,0.968171771062491,1219,"tags=13%, list=10%, signal=12%","STK40/FGFR2/CELSR1/DLG5/FGF7/NFIB"
"BP","GO:0003254","regulation of membrane depolarization",32,0.335885670371762,0.707538311866593,0.884955752212389,0.99022457251447,0.968171771062491,1425,"tags=19%, list=11%, signal=17%","LRRK2/ANK3/SRC/SCN3B/PTPN3/KDR"
"BP","GO:0038083","peptidyl-tyrosine autophosphorylation",18,-0.372863701049169,-0.693998411745781,0.885185185185185,0.99022457251447,0.968171771062491,938,"tags=16%, list=7%, signal=15%","TEC/TEC/ITK"
"MF","GO:0060590","ATPase regulator activity",37,0.324341969777182,0.702163448206928,0.885281385281385,0.99022457251447,0.968171771062491,350,"tags=5%, list=3%, signal=5%","MYBPC3/PLN"
"MF","GO:0035091","phosphatidylinositol binding",208,0.302428335340453,0.812790340262038,0.885393258426966,0.99022457251447,0.968171771062491,1831,"tags=15%, list=14%, signal=13%","DPEP1/SYTL2/PIK3C2G/PLEKHA5/ARAP2/CLVS1/PITPNM2/HIP1/AVIL/NISCH/PASK/ACTN2/PARD3/KIF16B/SVIL/KCNQ1/SNX8/PLA2G4A/LDLRAP1/LAPTM4B/MYO10/SH3YL1/PITPNC1/MAPT/PLEKHF1/SNX21/MARK1/OGT/CCDC88A/VEPH1/SYT9/PICALM"
"BP","GO:0006606","protein import into nucleus",113,-0.314088545842046,-0.778341009649599,0.88539741219963,0.99022457251447,0.968171771062491,2190,"tags=17%, list=17%, signal=14%","APPL2/CDH1/NXT2/ANGPT1/NUP50/PIK3R1/RPAIN/SHH/TMCO6/EFCAB7/PTTG1IP/CABP1/E2F3/PRICKLE1/CHP1/MED1/SYK/FAM53B/CHP2"
"BP","GO:0001964","startle response",21,-0.355345434438554,-0.684903793495686,0.88556338028169,0.99022457251447,0.968171771062491,2754,"tags=24%, list=22%, signal=19%","GLRA1/SLITRK6/GLRB/GRID2/DRD2"
"BP","GO:0007589","body fluid secretion",64,0.322770079332646,0.727051375822002,0.88558352402746,0.99022457251447,0.968171771062491,1034,"tags=12%, list=8%, signal=12%","SOCS2/SLC22A2/NCOA1/NEURL1/CREB1/OPRK1/GUCA1B/HIF1A"
"MF","GO:0015179","L-amino acid transmembrane transporter activity",46,-0.328188581388221,-0.717529912398304,0.885662431941924,0.99022457251447,0.968171771062491,1632,"tags=20%, list=13%, signal=17%","SLC38A2/SLC38A9/SLC7A7/SLC1A1/SLC1A6/SLC7A5/SLC36A1/SLC7A9/SLC17A7"
"BP","GO:0006979","response to oxidative stress",343,-0.303473889934534,-0.846040976896619,0.885819521178637,0.99022457251447,0.968171771062491,1470,"tags=13%, list=12%, signal=12%","CD38/ATG7/GPX1/GPR37L1/SESN3/NCOA7/SLC1A1/GPX5/NUDT15/CYGB/SIRPA/FKBP1B/GPX4/CDK2/FANCD2/AQP1/CBX8/SNCA/SGK2/RGS14/PCGF2/SIGMAR1/FANCC/CYBA/PRDX4/CRYAB/TRAF2/PRDX5/PRODH/TOR1A/MYB/CCNA2/TXN/DHCR24/NET1/PRDX6/BAG5/STX2/ADA/TPO/EEF2/AIF1/CCR7/MELK/MB"
"BP","GO:0044060","regulation of endocrine process",25,0.342322947139305,0.692178706545512,0.885844748858447,0.99022457251447,0.968171771062491,2915,"tags=36%, list=23%, signal=28%","INHBB/GALR1/GNAS/OR51E2/CRHBP/UCN/TAC1/NPVF/CRHR1"
"BP","GO:0042475","odontogenesis of dentin-containing tooth",63,-0.320438257570282,-0.738371038249837,0.886120996441281,0.99022457251447,0.968171771062491,362,"tags=21%, list=3%, signal=20%","TP63/SMPD3/RSPO2/SHH/PPARA/STIM1/SOSTDC1/DLX1/SLC24A4/PERP/CSF3R/CA2/CSF1"
"BP","GO:0019076","viral release from host cell",27,0.329286146050155,0.676613670266595,0.886160714285714,0.99022457251447,0.968171771062491,267,"tags=7%, list=2%, signal=7%","TRIM28/PC"
"BP","GO:0035890","exit from host",27,0.329286146050155,0.676613670266595,0.886160714285714,0.99022457251447,0.968171771062491,267,"tags=7%, list=2%, signal=7%","TRIM28/PC"
"BP","GO:0035891","exit from host cell",27,0.329286146050155,0.676613670266595,0.886160714285714,0.99022457251447,0.968171771062491,267,"tags=7%, list=2%, signal=7%","TRIM28/PC"
"MF","GO:0015368","calcium:cation antiporter activity",10,-0.386697303030888,-0.636272911208803,0.886578449905482,0.99022457251447,0.968171771062491,1614,"tags=50%, list=13%, signal=44%","SLC3A2/SLC8A1/SLC24A2/SLC8A2/SLC24A4"
"BP","GO:0006482","protein demethylation",24,0.3481676909219,0.69693446540131,0.886836027713626,0.99022457251447,0.968171771062491,3892,"tags=50%, list=31%, signal=35%","KDM5A/KDM4A/JARID2/JMJD1C/KDM2B/KDM6B/KDM4B/KDM5C/KDM7A/KDM5B/KDM3B/KDM1B"
"BP","GO:0008214","protein dealkylation",24,0.3481676909219,0.69693446540131,0.886836027713626,0.99022457251447,0.968171771062491,3892,"tags=50%, list=31%, signal=35%","KDM5A/KDM4A/JARID2/JMJD1C/KDM2B/KDM6B/KDM4B/KDM5C/KDM7A/KDM5B/KDM3B/KDM1B"
"BP","GO:0003073","regulation of systemic arterial blood pressure",70,0.316259986886718,0.729658843274685,0.886877828054299,0.99022457251447,0.968171771062491,1815,"tags=17%, list=14%, signal=15%","DDAH1/SLC2A5/ARHGAP42/NR2F2/ACE/AVPR2/SUCNR1/SPX/P2RX2/OR51E2/AVPR1B/CTSG"
"BP","GO:0010310","regulation of hydrogen peroxide metabolic process",12,-0.364871419916841,-0.631655865081103,0.887272727272727,0.99022457251447,0.968171771062491,2428,"tags=33%, list=19%, signal=27%","SOD2/CTNS/SNCA/RAC2"
"BP","GO:0043248","proteasome assembly",12,-0.367413595881846,-0.63605681366384,0.887272727272727,0.99022457251447,0.968171771062491,2433,"tags=67%, list=19%, signal=54%","PSMD11/PSMD13/POMP/PSMD4/PSMD5/PSMD10/PSMD9/PSMG1"
