"human","ncbi","mlog10QvalxFC","ENTREZID"
"SESTD1","sestd1",-0.00387537243220921,"91404"
"SET","set",3.31832432472326,"6418"
"SET","LOC107386041",-0.0788286632875033,"6418"
"SETBP1","setbp1",0.00663273633463768,"26040"
"SETD1A","setd1a",1.66019604881419,"9739"
"SETD1B","setd1b",0.569283686093487,"23067"
"SETD2","setd2",0.0358630921311609,"29072"
"SETD3","setd3",1.31616442265279e-05,"84193"
"SETD4","setd4",-0.0125597408519552,"54093"
"SETD5","setd5",0.490453272528289,"55209"
"SETD6","setd6",0.889809399439506,"79918"
"SETD7","setd7",-0.00374842427692398,"80854"
"SETD9","setd9",-0.358715914279813,"133383"
"SETDB1","LOC107394571",-0.506708639310209,"9869"
"SETDB1","LOC107376049",-0.198609466186654,"9869"
"SETDB1","setdb1",-0.000802852957546708,"9869"
"SETDB1","LOC107394559",-0.000242808252926358,"9869"
"SETDB2","LOC107384572",0.68180730676025,"83852"
"SETMAR","LOC107385794",-0.23893566506823,"6419"
"SEZ6","LOC107395881",0.0092638097515493,"124925"
"SEZ6","sez6",0.0199731828162483,"124925"
"SEZ6","LOC107374204",-0.00595122146317672,"124925"
"SEZ6L","LOC107395585",0.00121434577975371,"23544"
"SEZ6L2","sez6l2",-0.295144395448123,"26470"
"SF1","sf1",-0.000153946211198005,"7536"
"SF3A1","sf3a1",0.152274027699689,"10291"
"SF3A2","LOC107375562",-0.0883796087052656,"8175"
"SF3A2","sf3a2",0.159812218929119,"8175"
"SF3A3","sf3a3",0.139284905975765,"10946"
"SF3B1","sf3b1",0.397987556677257,"23451"
"SF3B2","sf3b2",0.517542669190828,"10992"
"SF3B3","sf3b3",0.645532292442762,"23450"
"SF3B4","sf3b4",0.00387692124638957,"10262"
"SF3B5","sf3b5",-0.0204739425829055,"83443"
"SF3B6","sf3b6",-0.122639735783121,"51639"
"SFI1","sfi1",-0.00965088879797213,"9814"
"SFMBT1","sfmbt1",-0.0443879411181349,"51460"
"SFMBT2","sfmbt2",1.6289496832521,"57713"
"SFPQ","LOC107394926",-0.156167913630711,"6421"
"SFR1","sfr1",0.146652240176508,"119392"
"SFRP2","LOC107391014",-1.10087312601185,"6423"
"SFRP2","sfrp2",-2.78041699596992,"6423"
"SFRP2","LOC107380463",-0.345303052607503,"6423"
"SFRP5","sfrp5",-0.660405161574937,"6425"
"SFSWAP","sfswap",-0.0435458467520304,"6433"
"SFT2D1","sft2d1",-0.206225985671241,"113402"
"SFT2D2","LOC107396056",-0.00601720900831296,"375035"
"SFT2D2","LOC107384584",-0.162386672687417,"375035"
"SFT2D3","sft2d3",0.360262815115261,"84826"
"SFTPA2","LOC107389011",-2.06518286930825,"729238"
"SFTPD","LOC107381011",-9.7141333318191,"6441"
"SFTPD","LOC107389805",-4.72010698227549,"6441"
"SFTPD","LOC107372896",-0.243379500535642,"6441"
"SFTPD","LOC107389188",-0.00249664964957856,"6441"
"SFXN1","sfxn1",-0.0241593864646864,"94081"
"SFXN1","LOC107375712",-7.38461988895814e-05,"94081"
"SFXN2","sfxn2",-0.130007234425224,"118980"
"SFXN4","sfxn4",0.0105245646443799,"119559"
"SFXN5","sfxn5",-5.40392248367386,"94097"
"SGCB","sgcb",-1.8096884885415,"6443"
"SGCD","sgcd",-0.0109112544598295,"6444"
"SGCE","LOC107387681",-0.00593497655021657,"8910"
"SGCE","sgce",-1.0444327339857,"8910"
"SGCG","sgcg",0.0956247839162359,"6445"
"SGCZ","sgcz",-0.00235487982819453,"137868"
"SGCZ","LOC107377423",-0.427524037400671,"137868"
"SGF29","sgf29",-0.0365460197237313,"112869"
"SGIP1","sgip1",0.00177523923602421,"84251"
"SGK1","sgk1",-0.280283449685734,"6446"
"SGK1","LOC107372622",-0.000956828310679766,"6446"
"SGK1","LOC107379638",-0.366898665497439,"6446"
"SGK2","sgk2",-4.27574138669567,"10110"
"SGK3","sgk3",-0.0214770902917779,"23678"
"SGMS1","sgms1",-0.00361205219870389,"259230"
"SGMS2","LOC107396478",-0.257388219833998,"166929"
"SGMS2","sgms2",0.290673965844648,"166929"
"SGPL1","sgpl1",0.00667729382159601,"8879"
"SGPP1","sgpp1",0.22902639835149,"81537"
"SGPP1","LOC107377578",-0.406921204014708,"81537"
"SGPP2","sgpp2",1.27882479158919,"130367"
"SGSH","sgsh",-1.64868956769178,"6448"
"SGSM1","sgsm1",0.00176432916877023,"129049"
"SGSM1","LOC107373685",0.0014711992858925,"129049"
"SGSM3","sgsm3",1.56851424688809,"27352"
"SGTA","sgta",3.06806509791272,"6449"
"SGTB","sgtb",0.190843153927039,"54557"
"SH2B1","LOC107372822",0.826681415060368,"25970"
"SH2B2","sh2b2",-0.122027066449465,"10603"
"SH2B3","sh2b3",-0.116150404320948,"10019"
"SH2D1A","LOC107384469",-0.245831452888148,"4068"
"SH2D1A","sh2d1a",0.265074152936731,"4068"
"SH2D1B","LOC107374137",-0.0958545993479131,"117157"
"SH2D3C","LOC107386036",-0.0100665107145913,"10044"
"SH2D3C","sh2d3c",0.00131775253382005,"10044"
"SH2D4A","LOC107386392",-0.02095142190724,"63898"
"SH2D4B","LOC107380777",-0.862114592544974,"387694"
"SH2D5","sh2d5",0.251487322059606,"400745"
"SH2D7","LOC107388751",-0.605056307334714,"646892"
"SH3BGRL","sh3bgr",-0.129304080736512,"6451"
"SH3BGRL","sh3bgrl",-0.250663398867499,"6451"
"SH3BGRL2","LOC107377493",-2.11819277660809,"83699"
"SH3BGRL3","LOC107377492",0.00765749860003842,"83442"
"SH3BGRL3","LOC107373407",-0.432083529849434,"83442"
"SH3BP1","LOC107388235",-0.163643106020708,"23616"
"SH3BP2","sh3bp2",-1.11659445336975,"6452"
"SH3BP4","LOC107389529",2.15899743375171e-05,"23677"
"SH3BP4","LOC107384670",-0.506814501669005,"23677"
"SH3BP5","sh3bp5",-0.00770641036740215,"9467"
"SH3BP5","LOC107383204",-0.550443986053251,"9467"
"SH3BP5L","sh3bp5l",-0.505091163816154,"80851"
"SH3D19","sh3d19",0.378525050901013,"152503"
"SH3D19","LOC107376797",-0.452822426577135,"152503"
"SH3D21","sh3d21",0.0596253648794482,"79729"
"SH3GL1","LOC107384132",5.89911677068066e-06,"6455"
"SH3GL1","LOC107393257",0.0951601873335886,"6455"
"SH3GL2","LOC107376849",-0.0059954491959261,"6456"
"SH3GL2","sh3gl2",-0.279388803965144,"6456"
"SH3GLB1","LOC107382675",-0.0371791732951017,"51100"
"SH3GLB1","LOC107392059",0.680124437194002,"51100"
"SH3GLB2","LOC107395107",0.0418685741560687,"56904"
"SH3GLB2","LOC107393465",-0.0584194755965486,"56904"
"SH3KBP1","sh3kbp1",-1.05002318582226,"30011"
"SH3KBP1","LOC107386412",-0.175089603657751,"30011"
"SH3PXD2A","LOC107394334",0.21218075085676,"9644"
"SH3PXD2A","sh3pxd2a",-3.40414176439681,"9644"
"SH3PXD2B","sh3pxd2b",-0.0193965253504634,"285590"
"SH3RF1","sh3rf1",-0.045873823347613,"57630"
"SH3RF2","LOC107375024",-0.000185182649979832,"153769"
"SH3RF3","sh3rf3",-1.22060075327425,"344558"
"SH3TC1","LOC107384698",-0.0264175331912567,"54436"
"SH3TC2","LOC107372598",0.953197525993598,"79628"
"SH3TC2","LOC107394057",0.611732585595316,"79628"
"SH3YL1","sh3yl1",0.204208860125532,"26751"
"SHANK1","shank1",0.0717657774450547,"50944"
"SHANK1","shank3",-0.272808124993517,"50944"
"SHANK2","shank2",2.42190447113644,"22941"
"SHANK2","LOC107373879",0.111605018820701,"22941"
"SHANK2","LOC107388081",0.0419294045024541,"22941"
"SHANK3","LOC107374533",-0.174927099600216,"85358"
"SHARPIN","sharpin",-0.0227254364772372,"81858"
"SHBG","shbg",-0.406868379209738,"6462"
"SHC1","shc1",-0.0784525886617022,"6464"
"SHC2","shc2",-0.0719529624290892,"25759"
"SHC3","shc3",0.324793377222373,"53358"
"SHC4","shc4",-0.175910785374806,"399694"
"SHCBP1","LOC107397222",-0.764335428162625,"79801"
"SHD","LOC107392139",0.00114026532026866,"56961"
"SHD","LOC107393198",-0.0353802090746975,"56961"
"SHE","she",-0.844712864010433,"126669"
"SHE","LOC107379617",0.831483693990724,"126669"
"SHF","shf",0.0745476948249088,"90525"
"SHH","LOC107390160",-1.11710758272388,"6469"
"SHH","shh",0.543411418072532,"6469"
"SHISA2","shisa2",-0.228015882901597,"387914"
"SHISA3","shisa3",-0.0972969089549221,"152573"
"SHISA4","LOC107385302",-0.429864323557623,"149345"
"SHISA4","shisa4",0.0549595033254423,"149345"
"SHISA6","LOC107397149",-0.177863557355898,"388336"
"SHISA6","LOC107396886",0.0637701702463199,"388336"
"SHISA6","LOC107394401",0.0856109520322559,"388336"
"SHISA6","LOC107374080",0.0467336539659953,"388336"
"SHISA7","shisa7",0.400762520917549,"729956"
"SHISA8","LOC107376384",-0.244085285568943,"440829"
"SHISA9","shisa8",-0.00603351480674584,"729993"
"SHISA9","LOC107378393",-0.0059840901360491,"729993"
"SHISA9","shisa9",-0.179371819667738,"729993"
"SHISA9","LOC107395139",-0.00598372798086541,"729993"
"SHKBP1","shkbp1",0.0932371699839087,"92799"
"SHMT1","shmt1",0.498996339354665,"6470"
"SHMT2","shmt2",-0.293735547922386,"6472"
"SHOC2","shoc2",-0.046557386214229,"8036"
"SHOX","LOC107389706",-0.176983069472801,"6473"
"SHPRH","shprh",0.0258753371098352,"257218"
"SHQ1","shq1",0.24283638855634,"55164"
"SHROOM2","LOC107386772",-0.035044448795072,"357"
"SHROOM2","LOC107396043",0.0400388394683918,"357"
"SHROOM2","LOC107384650",0.402273765497611,"357"
"SHROOM3","LOC107375095",-0.180471619200792,"57619"
"SHROOM4","shroom4",-0.206809280271534,"57477"
"SHTN1","LOC107377064",-2.97408418965452,"57698"
"SHTN1","LOC107380725",-0.0059954491959261,"57698"
"SHTN1","LOC107395775",-0.163455074283386,"57698"
"SI","LOC107374472",-0.964508630182001,"6476"
"SI","LOC107380514",-3.34506839661809,"6476"
"SIAE","siae",-0.00596212776348466,"54414"
"SIAH1","siah1",-0.1852588255142,"6477"
"SIAH2","LOC107387171",0.262087013745834,"6478"
"SIDT2","sidt2",-0.122234399807497,"51092"
"SIGIRR","sigirr",-1.16053747766778,"59307"
"SIGLEC1","LOC107382597",-0.177671254038526,"6614"
"SIGLEC1","LOC107389728",-0.0035905424706816,"6614"
"SIGLEC1","LOC107372396",0.139867237780729,"6614"
"SIGLEC1","LOC107396737",-0.00598372798086541,"6614"
"SIGLEC1","LOC107376858",0.000507293072686549,"6614"
"SIGLEC10","siglec10",0.012090305067231,"89790"
"SIGLEC12","LOC107379299",0.0751346488973551,"89858"
"SIGLEC14","LOC107395655",0.0866089550264148,"100049587"
"SIGLEC14","LOC107379298",-0.0410521028663338,"100049587"
"SIGLEC15","siglec15",-0.375624920023396,"284266"
"SIGLEC5","LOC107395654",-3.03952083365484,"8778"
"SIGLEC5","LOC107379308",0.0358884018369818,"8778"
"SIGLEC6","LOC107382722",0.0467336539659953,"946"
"SIGLEC6","LOC107382584",0.394501540651391,"946"
"SIGLEC6","LOC107383030",0.0210271785814498,"946"
"SIGMAR1","sigmar1",-1.02474394449374,"10280"
"SIK1","LOC107389842",0.0882202159718923,"150094"
"SIK2","sik2",0.0151314736186169,"23235"
"SIK3","sik3",0.00395265910909583,"23387"
"SIKE1","sike1",-0.289037268846285,"80143"
"SIL1","sil1",0.325038664638778,"64374"
"SIM1","LOC107378892",-0.00592453204956168,"6492"
"SIM1","LOC107377649",3.95287752426426,"6492"
"SIMC1","simc1",-0.000226607997851255,"375484"
"SIN3A","LOC107381785",0.0818671217573846,"25942"
"SIN3A","sin3a",0.00166990302999492,"25942"
"SIN3B","sin3b",0.0198699698338617,"23309"
"SIPA1L1","LOC107392432",-0.00436729872847067,"26037"
"SIPA1L1","LOC107386799",0.740273866734028,"26037"
"SIPA1L1","LOC107377826",0.052350353861206,"26037"
"SIPA1L2","sipa1l2",0.0197726120897493,"57568"
"SIPA1L3","sipa1l3",0.0279891864215813,"23094"
"SIRPA","LOC107387970",-1.39841682535302,"140885"
"SIRPB1","LOC107376768",-0.00596212776348466,"10326"
"SIRPB2","LOC107372328",0.0888810891059957,"284759"
"SIRT1","sirt1",-0.53575453658212,"23411"
"SIRT2","sirt2",-0.0306529838105999,"22933"
"SIRT3","LOC107388944",0.0619518798565264,"23410"
"SIRT3","sirt3",-0.428644368290241,"23410"
"SIRT4","sirt4",-0.00577608320811453,"23409"
"SIRT5","LOC107383913",-0.760916331967909,"23408"
"SIRT5","sirt5",0.0226675172525541,"23408"
"SIRT6","sirt6",-0.129172097762909,"51548"
"SIRT7","sirt7",0.509223532443864,"51547"
"SIVA1","siva1",-0.0278788186189337,"10572"
"SIX1","LOC107380277",0.00109314780071447,"6495"
"SIX1","six1",-0.542085945947585,"6495"
"SIX2","six2",-0.00585703980408044,"10736"
"SIX3","six3",-0.180380139051227,"6496"
"SIX3","LOC107387757",-0.0059954491959261,"6496"
"SIX4","six4",-0.171499832162368,"51804"
"SIX4","LOC107380278",0.00777969262537511,"51804"
"SIX6","six6",-0.175919107443591,"4990"
"SKA1","ska1",0.037873619589792,"220134"
"SKA2","LOC107386338",1.16686270892088,"348235"
"SKA3","ska3",0.0370161104713448,"221150"
"SKAP1","skap1",0.154894412297765,"8631"
"SKAP2","LOC107379823",0.269381681429605,"8935"
"SKAP2","skap2",-0.421775122300873,"8935"
"SKI","LOC107385244",0.0905307175216064,"6497"
"SKI","ski",0.0265225174236895,"6497"
"SKIDA1","skida1",-0.258777262306911,"387640"
"SKIL","skil",0.0887313583946316,"6498"
"SKIV2L","skiv2l",3.70878927072548,"6499"
"SKOR2","skor2",-0.00577412578803926,"652991"
"SKP1","skp1",0.000123011565831552,"6500"
"SKP2","skp2",0.0308496335162553,"6502"
"SLA","LOC107394379",-0.170155221742684,"6503"
"SLA2","LOC107395566",-0.0200050581962229,"84174"
"SLAIN1","LOC107377246",-0.353432551473109,"122060"
"SLAIN1","slain1",0.209679552842293,"122060"
"SLAIN2","LOC107396696",0.002067492001298,"57606"
"SLAIN2","slain2",0.0199435566408358,"57606"
"SLAIN2","LOC107377245",-0.206692230203845,"57606"
"SLAMF6","LOC107383469",-0.560204747732876,"114836"
"SLAMF7","LOC107383467",-0.267774617766965,"57823"
"SLAMF8","LOC107372835",-0.212615214301713,"56833"
"SLBP","slbp",-0.0814550956071258,"7884"
"SLC10A1","LOC107374060",-6.85154164446441,"6554"
"SLC10A1","LOC107392436",-0.791189571406324,"6554"
"SLC10A2","slc10a2",-4.25675137165253,"6555"
"SLC10A3","slc10a3",-0.116528141227775,"8273"
"SLC10A4","slc10a4",0.00135148044600932,"201780"
"SLC10A7","slc10a7",9.51171582201708,"84068"
"SLC11A2","slc11a2",-0.109922146853924,"4891"
"SLC12A1","slc12a1",-0.0327560818444874,"6557"
"SLC12A2","slc12a2",0.00496705624473596,"6558"
"SLC12A2","LOC107386185",-0.182097224722047,"6558"
"SLC12A3","LOC107377151",-0.173323466909734,"6559"
"SLC12A3","slc12a3",-0.233416615335586,"6559"
"SLC12A3","LOC107377153",-0.556668818484815,"6559"
"SLC12A3","LOC107377152",-0.00596212776348466,"6559"
"SLC12A4","slc12a4",0.0725312837873535,"6560"
"SLC12A5","slc12a5",0.121714934376533,"57468"
"SLC12A5","LOC107382763",-0.000276161651759525,"57468"
"SLC12A6","slc12a6",1.97646487449872e-06,"9990"
"SLC12A7","LOC107384198",-0.172521357653891,"10723"
"SLC12A8","slc12a8",0.113660372233136,"84561"
"SLC12A9","LOC107380776",-0.0847685540725958,"56996"
"SLC12A9","slc12a9",0.85377509227413,"56996"
"SLC12A9","LOC107383963",-1.96321331509992,"56996"
"SLC13A1","slc13a1",2.18422795975954,"6561"
"SLC13A2","LOC107386901",2.19375365583937e-05,"9058"
"SLC13A3","slc13a3",-0.296555309981327,"64849"
"SLC13A4","slc13a4",-28.04541448282,"26266"
"SLC13A5","LOC107380125",-3.26387819235147,"284111"
"SLC14A1","LOC107376947",0.0131449481283187,"6563"
"SLC14A2","LOC107374747",0.627246862272062,"8170"
"SLC14A2","LOC107393918",0.00397631675116262,"8170"
"SLC15A1","LOC107380967",-4.75612049401585,"6564"
"SLC15A1","LOC107389976",NA,"6564"
"SLC15A2","LOC107389659",-3.35300398197067,"6565"
"SLC15A4","slc15a4",0.0962624414465198,"121260"
"SLC15A5","slc15a5",0.046477068780324,"729025"
"SLC16A1","LOC107390372",0.0660887183249842,"6566"
"SLC16A1","slc16a1",NA,"6566"
"SLC16A10","slc16a10",-5.39057908287351,"117247"
"SLC16A12","LOC107375879",-18.627294943512,"387700"
"SLC16A13","slc16a13",-0.208727220322031,"201232"
"SLC16A2","LOC107377233",-0.0473847919500534,"6567"
"SLC16A3","slc16a3",-0.175919107443591,"9123"
"SLC16A4","slc16a4",-0.411815860812132,"9122"
"SLC16A5","slc16a5",0.000236371505075605,"9121"
"SLC16A6","LOC107391563",0.170245022847495,"9120"
"SLC16A6","LOC107394329",0.0452467297887479,"9120"
"SLC16A6","LOC107388189",0.205776961109072,"9120"
"SLC16A7","slc16a7",-0.0133396648506155,"9194"
"SLC16A7","LOC107389337",-1.9512355554376,"9194"
"SLC16A7","LOC107385437",0.0465316484293929,"9194"
"SLC16A9","slc16a9",-0.147531018797247,"220963"
"SLC17A5","LOC107394935",0.023774710153846,"26503"
"SLC17A5","slc17a5",0.289633180923062,"26503"
"SLC17A6","slc17a6",-1.15302826249301,"57084"
"SLC17A6","LOC107381463",-5.08247126111713e-05,"57084"
"SLC17A7","LOC107388083",0.328165067370816,"57030"
"SLC17A7","LOC107376653",-0.0955711940791945,"57030"
"SLC17A8","slc17a8",-0.00598524957764281,"246213"
"SLC17A9","LOC107391202",-0.060617600141064,"63910"
"SLC17A9","slc17a9",0.134212355459355,"63910"
"SLC18A1","LOC107386158",-0.0708714916327144,"6570"
"SLC18A2","slc18a2",-0.482393554890894,"6571"
"SLC18A3","LOC107387808",-0.00598524957764281,"6572"
"SLC18A3","LOC107375924",-0.177793215410248,"6572"
"SLC18B1","slc18b1",0.475827786147922,"116843"
"SLC19A1","slc19a1",0.0546260380210203,"6573"
"SLC19A2","slc19a2",0.853441190404115,"10560"
"SLC19A3","LOC107380500",0.0333963487085398,"80704"
"SLC19A3","LOC107380503",0.0465074718244764,"80704"
"SLC1A1","LOC107384424",0.0750724138360656,"6505"
"SLC1A1","slc1a1",-0.190456542046265,"6505"
"SLC1A1","LOC107383771",-0.00593416624658489,"6505"
"SLC1A1","LOC107387867",-1.43204996373203e-05,"6505"
"SLC1A1","LOC107389204",-0.584235540410054,"6505"
"SLC1A2","LOC107378437",-1.31470853991073,"6506"
"SLC1A2","slc1a2",0.123788511609995,"6506"
"SLC1A2","LOC107381801",-0.00592824226438185,"6506"
"SLC1A3","LOC107394027",0.245846616223627,"6507"
"SLC1A3","LOC107373551",-0.00600406901237063,"6507"
"SLC1A3","slc1a3",0.0923414606745801,"6507"
"SLC1A4","LOC107376424",-0.815708697215519,"6509"
"SLC1A5","slc1a5",-0.712084561859241,"6510"
"SLC1A6","LOC107392097",-0.0775188810421727,"6511"
"SLC1A6","LOC107383594",-0.00598372798086541,"6511"
"SLC1A7","LOC107397267",0.0700439109939436,"6512"
"SLC1A7","LOC107384402",-0.00599270789449918,"6512"
"SLC1A7","slc1a7",0.41159817694267,"6512"
"SLC20A1","LOC107372824",0.0016212118768523,"6574"
"SLC20A1","LOC107393652",-0.145607007364163,"6574"
"SLC20A2","slc20a2",0.081185961171744,"6575"
"SLC22A13","LOC107382817",0.00949190241162001,"9390"
"SLC22A13","LOC107382816",-0.286157158020905,"9390"
"SLC22A13","LOC107384268",-1.39639957379252,"9390"
"SLC22A13","LOC107383202",0.559167658258138,"9390"
"SLC22A13","LOC107381945",0.0443683190870604,"9390"
"SLC22A13","LOC107384267",3.11464472619994,"9390"
"SLC22A13","LOC107384620",-0.00117221388494322,"9390"
"SLC22A15","LOC107396836",1.01198889561152,"55356"
"SLC22A15","slc22a15",0.82574998338062,"55356"
"SLC22A16","slc22a16",-0.616945942239466,"85413"
"SLC22A16","LOC107396953",-0.173546213411559,"85413"
"SLC22A17","slc22a17",0.673489199601087,"51310"
"SLC22A18","slc22a18",-0.119280499409123,"5002"
"SLC22A2","LOC107377841",-0.25545170047237,"6582"
"SLC22A2","LOC107377840",0.0485141568457972,"6582"
"SLC22A23","slc22a23",0.00773035329303842,"63027"
"SLC22A23","LOC107383925",0.051704432129763,"63027"
"SLC22A31","slc22a31",-0.114551898565361,"146429"
"SLC22A5","LOC107386823",0.00784521945582184,"6584"
"SLC22A5","LOC107386822",-0.881369161885432,"6584"
"SLC22A6","LOC107373788",-1.57976345282978,"9356"
"SLC22A6","LOC107386387",-11.4089789290841,"9356"
"SLC22A7","LOC107382376",0.0467336539659953,"10864"
"SLC22A7","LOC107375318",0.0217998129743049,"10864"
"SLC22A7","LOC107375317",-0.00614125922069754,"10864"
"SLC22A7","LOC107375316",-2.07350350420972,"10864"
"SLC23A1","slc23a1",-0.00980496552410451,"9963"
"SLC23A1","LOC107378118",0.958547429432545,"9963"
"SLC23A2","LOC107389360",1.30746146937836,"9962"
"SLC23A2","LOC107394182",-0.0146097401471326,"9962"
"SLC24A2","LOC107381833",0.0467336539659953,"25769"
"SLC24A2","LOC107377079",0.000465114190373918,"25769"
"SLC24A3","LOC107386461",-0.235928323231899,"57419"
"SLC24A3","LOC107372803",-0.00597308562385981,"57419"
"SLC24A3","LOC107377278",0.218085042057398,"57419"
"SLC24A3","LOC107375509",0.00783709939210011,"57419"
"SLC24A4","LOC107377719",0.545251150145911,"123041"
"SLC24A5","slc24a5",0.0650004267484854,"283652"
"SLC25A1","LOC107386996",-0.139202797158145,"6576"
"SLC25A1","LOC107396014",-0.0644333743199531,"6576"
"SLC25A1","LOC107394264",0.206442347239252,"6576"
"SLC25A11","slc25a11",-9.82809798931573e-05,"8402"
"SLC25A12","LOC107384108",0.0121823795877957,"8604"
"SLC25A12","slc25a12",-0.000200168764786341,"8604"
"SLC25A14","slc25a14",-0.00132639001886751,"9016"
"SLC25A15","LOC107386491",0.0877306382137,"10166"
"SLC25A15","slc25a15",-0.232084250294874,"10166"
"SLC25A16","slc25a16",0.778719695238439,"8034"
"SLC25A17","LOC107376510",0.0105419371024548,"10478"
"SLC25A17","slc25a17",-0.0213952411576128,"10478"
"SLC25A19","slc25a19",0.107125487971839,"60386"
"SLC25A20","slc25a20",0.331781742790722,"788"
"SLC25A21","slc25a21",-0.00683709843107435,"89874"
"SLC25A22","LOC107385048",-0.15182699686587,"79751"
"SLC25A22","slc25a18",-0.0370381122575741,"79751"
"SLC25A22","slc25a22",0.00578171328127327,"79751"
"SLC25A22","LOC107390966",-0.0941874865045313,"79751"
"SLC25A24","LOC107392138",2.45058002314292,"29957"
"SLC25A24","LOC107384082",-0.212828647662415,"29957"
"SLC25A24","slc25a24",-0.196758348034334,"29957"
"SLC25A25","LOC107383520",NA,"114789"
"SLC25A25","LOC107374998",0.461935784700076,"114789"
"SLC25A25","LOC107386044",0.0700341121721497,"114789"
"SLC25A25","LOC107373991",-1.15118725252624,"114789"
"SLC25A26","slc25a26",0.0011044137111755,"115286"
"SLC25A28","slc25a28",-0.0898259764644954,"81894"
"SLC25A28","LOC107382400",0.972262149070063,"81894"
"SLC25A29","LOC107378071",2.11101478353297,"123096"
"SLC25A29","slc25a29",-1.04828249717015,"123096"
"SLC25A3","slc25a3",0.140593734568798,"5250"
"SLC25A30","LOC107384301",-2.3789072543223,"253512"
"SLC25A32","slc25a32",-0.0603679594281953,"81034"
"SLC25A33","slc25a33",-1.54600003067951,"84275"
"SLC25A34","slc25a34",0.225286189708322,"284723"
"SLC25A35","slc25a35",0.0215495891172644,"399512"
"SLC25A36","slc25a36",-0.304881432058633,"55186"
"SLC25A36","LOC107397359",-0.097419296434388,"55186"
"SLC25A36","LOC107372718",-0.543646826302667,"55186"
"SLC25A37","LOC107393770",0.100497811736422,"51312"
"SLC25A38","LOC107382263",0.766638054798916,"54977"
"SLC25A38","LOC107376220",-0.00112341884380248,"54977"
"SLC25A40","LOC107396273",-0.0953592402557938,"55972"
"SLC25A40","LOC107379746",0.00121425172422686,"55972"
"SLC25A42","LOC107384089",-0.518513632642637,"284439"
"SLC25A42","LOC107393335",-0.00948664180513516,"284439"
"SLC25A43","slc25a43",-0.0210844116214258,"203427"
"SLC25A44","LOC107381787",-0.0069890286114651,"9673"
"SLC25A44","LOC107380824",-0.0373180744028362,"9673"
"SLC25A45","LOC107390334",0.00874851025475516,"283130"
"SLC25A46","slc25a46",-0.128567532848259,"91137"
"SLC25A47","LOC107378072",0.00402043610940008,"283600"
"SLC25A48","slc25a48",-4.05657907883911,"153328"
"SLC25A5","LOC107378486",-0.00124978770305275,"292"
"SLC25A5","LOC107376198",-0.968778067627147,"292"
"SLC25A5","slc25a4",-0.528485981811718,"292"
"SLC25A5","LOC107386430",-1.15521988291091e-05,"292"
"SLC25A51","slc25a51",-0.103838064825184,"92014"
"SLC25A53","slc25a53",0.0755561763859235,"401612"
"SLC26A11","slc26a11",-0.35982288802758,"284129"
"SLC26A11","LOC107372765",-0.380676254354403,"284129"
"SLC26A2","LOC107396880",-0.227956483719817,"1836"
"SLC26A2","slc26a1",0.173551921136628,"1836"
"SLC26A3","LOC107383313",0.214224072646681,"1811"
"SLC26A3","LOC107383353",-0.182411632493878,"1811"
"SLC26A5","LOC107390878",0.0299559560180327,"375611"
"SLC26A5","LOC107385143",0.00154710276365667,"375611"
"SLC26A5","slc26a5",0.104107817650147,"375611"
"SLC26A6","slc26a6",0.49902470717707,"65010"
"SLC26A6","LOC107391011",0.0512095637985724,"65010"
"SLC27A1","LOC107378311",-0.0445574345801855,"376497"
"SLC27A1","LOC107390504",0.48013110369426,"376497"
"SLC27A2","LOC107388623",-0.00190135757722393,"11001"
"SLC27A2","LOC107381711",-0.74857047756281,"11001"
"SLC27A2","LOC107381710",-1.04733197826122,"11001"
"SLC27A4","slc27a4",-0.178658926477195,"10999"
"SLC27A6","slc27a6",-0.804956293490382,"28965"
"SLC28A1","slc28a1",-0.110797207463991,"9154"
"SLC28A3","slc28a3",-0.00376005716840341,"64078"
"SLC29A1","LOC107395000",-0.174304279443281,"2030"
"SLC29A1","LOC107375819",-1.3601666173964,"2030"
"SLC29A2","LOC107382287",0.0513226272972835,"3177"
"SLC29A2","LOC107376754",1.70450368893011,"3177"
"SLC29A3","slc29a3",-0.000504768297025762,"55315"
"SLC29A4","slc29a4",-0.00602527612554693,"222962"
"SLC2A1","LOC107379419",-0.171499294171984,"6513"
"SLC2A1","LOC107391932",-1.10567201048116,"6513"
"SLC2A1","LOC107394836",0.0488559924398189,"6513"
"SLC2A1","LOC107385012",0.000626796395279561,"6513"
"SLC2A1","slc2a4",-2.43716548114084,"6513"
"SLC2A1","LOC107391522",-0.00536747325396104,"6513"
"SLC2A12","slc2a12",0.0449418363666894,"154091"
"SLC2A13","slc2a13",-0.316415905862292,"114134"
"SLC2A13","LOC107382370",0.145569980235167,"114134"
"SLC2A13","LOC107397313",-0.00598891901214474,"114134"
"SLC2A2","slc2a2",-1.45809849051823,"6514"
"SLC2A5","slc2a5",0.0736410903596135,"6518"
"SLC2A6","LOC107376396",-0.150983414669036,"11182"
"SLC2A8","slc2a6",-0.635052671643124,"29988"
"SLC2A9","LOC107393945",0.303938905360248,"56606"
"SLC2A9","LOC107375499",-0.0060019460118142,"56606"
"SLC2A9","LOC107385445",-1.36770824952721,"56606"
"SLC2A9","slc2a9",-0.308035282774138,"56606"
"SLC30A1","LOC107380284",0.0317704685225413,"7779"
"SLC30A1","slc30a1",0.00619785451139794,"7779"
