"human","ncbi","mlog10QvalxFC","ENTREZID"
"STAMBPL1","stambpl1",0.0128014295023043,"57559"
"STAP1","LOC107376666",0.00618180895444836,"26228"
"STAP2","LOC107393353",0.68825984458051,"55620"
"STAP2","LOC107384135",-0.368311914926793,"55620"
"STAR","star",-0.53384695698993,"6770"
"STAR","LOC107387835",-0.00119723838135548,"6770"
"STARD10","LOC107381079",-1.49040978804434,"10809"
"STARD10","stard10",0.110386408129609,"10809"
"STARD10","LOC107378595",1.11180746671325,"10809"
"STARD13","LOC107380240",0.00840398883510385,"90627"
"STARD13","LOC107386915",NA,"90627"
"STARD3","stard3",-0.376285205660079,"10948"
"STARD3NL","stard3nl",2.06789030304417e-05,"83930"
"STARD7","stard7",-0.0379134632472379,"56910"
"STARD9","stard9",2.30174626499571,"57519"
"STAT1","stat1",0.000300493103369391,"6772"
"STAT1","LOC107373919",-0.0025108130209894,"6772"
"STAT1","LOC107397172",-0.172883698288632,"6772"
"STAT1","LOC107372795",-0.00503491944355686,"6772"
"STAT3","LOC107385678",-0.0133700332577092,"6774"
"STAT3","stat3",-0.116078713299729,"6774"
"STAT4","stat4",-0.332546640193691,"6775"
"STAT5B","LOC107372766",0.0480961645218573,"6777"
"STAT5B","LOC107373153",0.00487100878088488,"6777"
"STAT5B","LOC107378442",-0.0406656421029723,"6777"
"STAT5B","LOC107396992",0.000197140264955627,"6777"
"STAT6","LOC107390840",-0.227389272407746,"6778"
"STAU1","stau1",0.00570952900433617,"6780"
"STAU2","stau2",-0.0910958359480324,"27067"
"STBD1","stbd1",-0.543281509099353,"8987"
"STC1","LOC107394755",0.33014189245855,"6781"
"STC1","LOC107393764",0.325263249028654,"6781"
"STC2","stc2",-0.300920243207009,"8614"
"STEAP2","steap2",1.87176853299067,"261729"
"STEAP3","LOC107381051",-0.242879320970569,"55240"
"STEAP4","steap4",0.0171291770434263,"79689"
"STIL","stil",1.76069613052712,"6491"
"STIM1","LOC107396666",0.0201964591658562,"6786"
"STIM1","LOC107380021",-0.983256037648061,"6786"
"STIM2","LOC107381667",-0.00303847719782729,"57620"
"STIM2","stim2",0.314547648836788,"57620"
"STIP1","stip1",0.000345838685459208,"10963"
"STK10","LOC107394353",-4.78850669679732e-06,"6793"
"STK10","stk10",0.766617921715238,"6793"
"STK11","stk11",-0.171945360135403,"6794"
"STK11IP","stk11ip",0.242753131445023,"114790"
"STK16","stk16",-0.0761212106890192,"8576"
"STK17A","LOC107378447",-0.0492085140615132,"9263"
"STK17B","stk17b",0.169712534794841,"9262"
"STK19","stk19",-0.253312806723451,"8859"
"STK24","LOC107389977",0.52144981657125,"8428"
"STK24","stk24",-0.00148198820966474,"8428"
"STK25","LOC107395710",-0.0965975094611807,"10494"
"STK26","LOC107376779",0.110939085335261,"51765"
"STK3","stk3",0.175490665020547,"6788"
"STK32B","stk32a",2.11441408839628,"55351"
"STK32C","stk32c",0.642167785338668,"282974"
"STK33","stk33",0.56807921561202,"65975"
"STK35","LOC107378249",-0.516531628146783,"140901"
"STK35","LOC107391363",0.0612972676776885,"140901"
"STK36","stk36",-0.594074038252948,"27148"
"STK38","stk38",0.00208785126190327,"11329"
"STK38L","stk38l",0.0446384217629039,"23012"
"STK39","stk39",0.0716837681614007,"27347"
"STK4","LOC107384961",0.0128756624013834,"6789"
"STK40","stk40",2.2114504341032,"83931"
"STMN1","LOC107374467",-0.523936434093097,"3925"
"STMN1","LOC107378633",-0.0826674130061929,"3925"
"STMN2","LOC107375653",-0.61277179479899,"11075"
"STMN2","stmn2",-0.0452832889228612,"11075"
"STMN4","LOC107381491",-0.00626339445292866,"81551"
"STMND1","stmnd1",-0.0032764653121442,"401236"
"STOM","stom",-0.119163268679278,"2040"
"STOM","LOC107386975",-0.0363236726045678,"2040"
"STOM","stoml3",-0.160521550613728,"2040"
"STOML1","stoml1",0.00116459020507299,"9399"
"STOML2","stoml2",-0.000211041033787625,"30968"
"STON1-GTF2A1L","LOC107375749",-0.00355161335531436,"286749"
"STOX1","stox1",0.0435297981584763,"219736"
"STOX2","stox2",-0.897044868935711,"56977"
"STOX2","LOC107388185",0.680471612891523,"56977"
"STRA6","LOC107391030",-0.4574934385602,"64220"
"STRA6","stra6",2.8541316354359,"64220"
"STRADA","strada",-0.144569352800219,"92335"
"STRADB","LOC107381012",0.0756632960612361,"55437"
"STRAP","strap",-0.0186537062470744,"11171"
"STRBP","strbp",-0.157451701108927,"55342"
"STRC","LOC107381332",0.0804379134211955,"161497"
"STRIP1","strip1",-0.196152375470774,"85369"
"STRIP2","strip2",0.188690942354699,"57464"
"STRN","LOC107394211",0.035832641801218,"6801"
"STRN","strn",0.000403154736484304,"6801"
"STRN4","strn4",0.310568936308133,"29888"
"STRN4","strn3",-0.0213953591809399,"29888"
"STT3A","stt3a",-0.0620108298153737,"3703"
"STT3B","LOC107394545",0.0438610932278237,"201595"
"STT3B","LOC107372383",0.107814801289108,"201595"
"STT3B","LOC107375652",0.149556682356778,"201595"
"STUB1","stub1",-0.212644495105158,"10273"
"STX10","stx10",-0.000119212161870851,"8677"
"STX11","stx11",-0.0247904878316616,"8676"
"STX11","LOC107377560",-0.00307885415346884,"8676"
"STX11","LOC107391781",-0.00303434859184156,"8676"
"STX12","stx12",0.905677160029596,"23673"
"STX16","stx16",0.0155956767869763,"8675"
"STX17","stx17",-0.0431176649885557,"55014"
"STX18","stx18",-0.104629057668299,"53407"
"STX19","stx19",0.000340542709405966,"415117"
"STX1A","LOC107380247",-2.55598163963962e-06,"6804"
"STX1B","LOC107397241",-1.62860150106634,"112755"
"STX2","LOC107397006",-0.160114063830008,"2054"
"STX2","LOC107393623",-3.86075497086331,"2054"
"STX3","LOC107382423",0.134993733864021,"6809"
"STX3","LOC107376692",-0.307455936882708,"6809"
"STX4","stx4",-0.0403289535726375,"6810"
"STX5","stx5",-0.0197651642866517,"6811"
"STX6","stx6",0.101094591785694,"10228"
"STX7","LOC107377991",-0.106234374303692,"8417"
"STX8","stx8",-0.348886057486523,"9482"
"STXBP1","LOC107372624",0.122311983758511,"6812"
"STXBP1","LOC107375033",-2.92153521323734e-05,"6812"
"STXBP1","LOC107373822",0.0793304059958324,"6812"
"STXBP2","stxbp2",-0.0209320137595166,"6813"
"STXBP3","stxbp3",-0.0648272625865212,"6814"
"STXBP4","LOC107391582",-0.112372023952741,"252983"
"STXBP4","stxbp4",0.0246867716798051,"252983"
"STXBP5","LOC107391978",0.108126655682313,"134957"
"STXBP5","LOC107377564",-0.0320478762720306,"134957"
"STXBP5L","stxbp5l",1.20186475147802,"9515"
"STXBP6","stxbp6",-0.0638795720739794,"29091"
"STYK1","LOC107379430",-0.0155898524518334,"55359"
"STYK1","LOC107394832",-0.00298728913604689,"55359"
"STYX","styx",-0.00471668576497006,"6815"
"SUB1","sub1",0.0126502547342048,"10923"
"SUCLA2","sucla2",-0.0123546325490802,"8803"
"SUCLG1","suclg1",3.21288599860506e-07,"8802"
"SUCLG2","suclg2",-0.019568654160469,"8801"
"SUCNR1","sucnr1",0.321878765664525,"56670"
"SUCO","LOC107384381",0.131078622571662,"51430"
"SUCO","suco",0.0539772721534471,"51430"
"SUDS3","suds3",-0.0414071400866849,"64426"
"SUFU","sufu",-0.00861073748921482,"51684"
"SUGCT","sugct",-0.186201706581906,"79783"
"SUGP1","sugp1",-0.000214388113949129,"57794"
"SUGT1","LOC107384297",-0.000147176672505996,"10910"
"SUGT1","LOC107384298",-0.0602239218111252,"10910"
"SULF1","sulf1",0.733287681649862,"23213"
"SULF2","LOC107391517",0.0023443140089513,"55959"
"SULF2","LOC107385878",0.0180217605678549,"55959"
"SULT1A1","LOC107391151",-0.0311890117476062,"6817"
"SULT1A1","LOC107391150",-0.561568540056114,"6817"
"SULT1C3","LOC107391152",0.0114243232049667,"442038"
"SULT1C4","sult1a4",-0.000385461754644908,"27233"
"SULT2B1","LOC107378973",-0.0462716433953597,"6820"
"SULT2B1","LOC107378808",-0.00285126834121409,"6820"
"SULT2B1","LOC107388288",0.2636501316589,"6820"
"SULT2B1","LOC107381572",-0.00303222862309161,"6820"
"SULT4A1","sult4a1",-2.82701938119139,"25830"
"SULT6B1","sult6b1",-0.121309578627897,"391365"
"SUMF1","sumf1",-0.950013688341784,"285362"
"SUMF2","sumf2",-0.0136791992289885,"25870"
"SUMO1","sumo1",-0.0164069551090701,"7341"
"SUMO2","LOC107382332",-0.15065180581534,"6613"
"SUMO2","LOC107390102",-0.141794256501319,"6613"
"SUMO2","LOC107392145",-0.174361131577568,"6613"
"SUMO2","sumo2",0.070531170481804,"6613"
"SUN1","sun1",0.196517790174325,"23353"
"SUN1","LOC107387515",0.0884695491737929,"23353"
"SUN2","sun2",0.00484319062947605,"25777"
"SUOX","suox",0.0389909679485367,"6821"
"SUPT16H","supt16h",0.0366388832320045,"11198"
"SUPT20H","supt20h",0.0299504298925388,"55578"
"SUPT3H","supt3h",-0.000919295350403137,"8464"
"SUPT4H1","supt4h1",-0.0364473032877432,"6827"
"SUPT5H","LOC107372356",-0.0571301810057123,"6829"
"SUPT5H","supt5h",0.0928909485171068,"6829"
"SUPT6H","supt6h",0.373558149655976,"6830"
"SUPT7L","supt7l",-0.0154196091743665,"9913"
"SUPV3L1","supv3l1",0.0898014364837624,"6832"
"SURF1","surf1",-0.0757086764223772,"6834"
"SURF2","surf2",-0.0661300683707907,"6835"
"SURF4","surf4",0.0133769511970822,"6836"
"SURF6","surf6",-0.00803228923155299,"6838"
"SUSD1","susd1",-0.440791820870669,"64420"
"SUSD2","susd2",-2.49534917303978,"56241"
"SUSD2","LOC107375531",0.0633010358387444,"56241"
"SUSD2","LOC107386228",0.118632645997289,"56241"
"SUSD3","LOC107382783",-0.167642734008253,"203328"
"SUSD3","LOC107391107",0.0294010888408722,"203328"
"SUSD5","susd5",-0.49382818149182,"26032"
"SUSD6","LOC107392438",0.008654670397746,"9766"
"SUSD6","LOC107374059",0.0151880799851514,"9766"
"SUSD6","LOC107379774",-1.95404071983853,"9766"
"SUV39H1","suv39h1",-0.085922067936004,"6839"
"SUZ12","LOC107373105",0.0562538264195983,"23512"
"SUZ12","suz12",0.0127682204069851,"23512"
"SV2A","LOC107394689",-0.272521735083884,"9900"
"SV2A","sv2a",0.150322828691872,"9900"
"SV2B","LOC107396201",-0.00306949998704947,"9899"
"SV2B","LOC107380828",0.00799268334308439,"9899"
"SV2C","LOC107374829",-0.00303584167215324,"22987"
"SV2C","LOC107393896",-0.0636714665047844,"22987"
"SVBP","svbp",-0.229768787557541,"374969"
"SVEP1","svep1",0.00700672549532483,"79987"
"SVIL","LOC107396745",0.0838605056031108,"6840"
"SVIL","LOC107378554",-9.17958518269785e-05,"6840"
"SVIL","LOC107395268",2.3993219210981,"6840"
"SVIL","svil",0.0711886752091071,"6840"
"SVIP","svip",-0.0420447908137228,"258010"
"SVOP","svop",-0.00311889653454014,"55530"
"SVOP","LOC107373532",-0.797918188796226,"55530"
"SVOPL","svopl",0.196418682160747,"136306"
"SWAP70","swap70",-4.38146259723023,"23075"
"SWAP70","LOC107373687",0.107376960259647,"23075"
"SWAP70","LOC107388409",-0.0157615537403956,"23075"
"SWI5","swi5",-5.84970557441299,"375757"
"SWSAP1","swsap1",-0.000925223064227308,"126074"
"SWT1","LOC107392889",0.764232784331598,"54823"
"SWT1","LOC107372834",-8.54383436626582,"54823"
"SWT1","LOC107372833",-11.0634322498191,"54823"
"SYAP1","syap1",-1.05466708020911,"94056"
"SYBU","sybu",-0.000440216278336081,"55638"
"SYCE1","LOC107394753",-1.70105930778618,"93426"
"SYCE2","syce2",-0.0839117156450501,"256126"
"SYCE3","syce3",0.0169610317486489,"644186"
"SYCP1","sycp1",-0.584957036633182,"6847"
"SYCP2","LOC107390727",-0.195526465190392,"10388"
"SYCP2L","LOC107396845",-0.0121644631848393,"221711"
"SYCP3","sycp3",-0.215549935260217,"50511"
"SYDE2","syde2",0.148822645216931,"84144"
"SYDE2","syde1",-0.0932113718049234,"84144"
"SYF2","syf2",-0.0491112104684391,"25949"
"SYK","syk",-2.16497161540376,"6850"
"SYMPK","sympk",-0.0771079757358394,"8189"
"SYN1","LOC107393650",-0.806007094610339,"6853"
"SYN2","LOC107391091",-0.495308260312406,"6854"
"SYN2","syn2",-0.152749841588797,"6854"
"SYN3","syn3",0.148965905582102,"8224"
"SYNC","LOC107383215",0.748459279983599,"81493"
"SYNC","sync",-0.337558029108271,"81493"
"SYNCRIP","LOC107378210",0.0010049525264514,"10492"
"SYNCRIP","syncrip",0.169694794230552,"10492"
"SYNDIG1","LOC107379835",0.0312906597503439,"79953"
"SYNDIG1","LOC107392422",0.0735233431475796,"79953"
"SYNDIG1","LOC107376414",-0.0578116482410839,"79953"
"SYNDIG1","LOC107378069",-0.164968258150457,"79953"
"SYNE1","syne1",0.0534433347758981,"23345"
"SYNE1","LOC107377553",0.0711546485263479,"23345"
"SYNE2","LOC107377793",-0.999070066164126,"23224"
"SYNE2","syne2",2.30030421259485,"23224"
"SYNE2","LOC107391552",0.384522408712785,"23224"
"SYNE2","LOC107391649",0.0707170238349749,"23224"
"SYNE2","LOC107379857",0.151463012848176,"23224"
"SYNE2","LOC107391646",-0.00757549442226246,"23224"
"SYNE3","LOC107374021",0.0044542819869113,"161176"
"SYNE3","LOC107381132",-0.0049767510168462,"161176"
"SYNGAP1","LOC107394692",0.0259585224662337,"8831"
"SYNGAP1","LOC107379150",-0.0224282624111757,"8831"
"SYNGAP1","LOC107374936",-0.0031353001949557,"8831"
"SYNGR1","syngr2",0.0193723005593529,"9145"
"SYNGR1","LOC107376188",-1.00687347884756,"9145"
"SYNGR1","syngr3",-0.177946886664834,"9145"
"SYNGR1","LOC107388587",-0.113940168690477,"9145"
"SYNJ1","synj1",0.504645029408544,"8867"
"SYNJ2BP","synj2bp",-0.115905166736551,"55333"
"SYNM","LOC107388822",-0.0566323611447911,"23336"
"SYNPO2","LOC107377449",-0.0576273511777983,"171024"
"SYNPO2","LOC107375314",-0.00302479779613113,"171024"
"SYNPO2L","LOC107387746",-0.00305144356321023,"79933"
"SYNPO2L","LOC107375861",0.0790004726822764,"79933"
"SYNPR","synpr",-0.828242560194278,"132204"
"SYNPR","LOC107390794",-0.295255723904857,"132204"
"SYNRG","synrg",0.181689769084649,"11276"
"SYP","syp",-0.0943548425119979,"6855"
"SYP","LOC107391471",0.00921991001052628,"6855"
"SYPL1","sypl1",-2.00795852749297,"6856"
"SYS1","sys1",0.0117921993419184,"90196"
"SYT1","syt5",0.666878651740627,"6857"
"SYT1","LOC107388834",0.00103804755862366,"6857"
"SYT1","LOC107376199",-1.73547095107563,"6857"
"SYT1","syt1",0.0864547401252916,"6857"
"SYT1","LOC107389497",-0.00814970395109492,"6857"
"SYT1","LOC107391261",-0.00306949998704947,"6857"
"SYT11","syt11",0.149053687891255,"23208"
"SYT12","syt12",1.20311781903428,"91683"
"SYT14","LOC107377724",0.681683188404198,"255928"
"SYT14","syt14",-0.365052222430959,"255928"
"SYT16","syt16",0.661590194754121,"83851"
"SYT2","LOC107385029",-0.0236713512115958,"127833"
"SYT2","LOC107389180",0.0605688594455378,"127833"
"SYT3","syt3",-0.983419650222198,"84258"
"SYT4","syt4",-0.0646628076258364,"6860"
"SYT7","LOC107388681",-0.303612452882427,"9066"
"SYT7","syt7",0.000100880336303761,"9066"
"SYT9","LOC107389215",0.720085946721897,"143425"
"SYT9","LOC107381300",-0.172095782420058,"143425"
"SYTL1","LOC107394776",0.0676205486168578,"84958"
"SYTL2","LOC107380087",6.54965189918741,"54843"
"SYTL2","LOC107386342",0.520589922957984,"54843"
"SYTL3","LOC107377690",-0.0461534243667923,"94120"
"SYTL4","sytl4",-0.0549289988104346,"94121"
"SYTL5","sytl5",0.0163949517179036,"94122"
"SYVN1","syvn1",3.78103789976176e-05,"84447"
"SZRD1","LOC107385787",0.0290677516551425,"26099"
"SZRD1","LOC107390353",0.0164812789075544,"26099"
"SZT2","szt2",1.52979449097479,"23334"
"TAAR6","LOC107374519",-0.167281249152211,"319100"
"TAAR6","LOC107384601",0.0149665835649229,"319100"
"TAAR6","LOC107384594",0.0950614153167247,"319100"
"TAAR6","LOC107374484",0.562835901096613,"319100"
"TAAR6","LOC107384593",-0.00306949998704947,"319100"
"TAAR6","LOC107372692",-0.00303847719782729,"319100"
"TAAR6","LOC107390859",-0.340639783207875,"319100"
"TAAR6","LOC107372928",-0.00245547538304098,"319100"
"TAAR6","LOC107374448",-0.00305694599250169,"319100"
"TAAR6","LOC107390248",-0.0555292472816413,"319100"
"TAB1","tab1",-0.00189748518832742,"10454"
"TAB2","tab2",0.0378542223140273,"23118"
"TAB3","tab3",-0.00133731389169161,"257397"
"TAC1","LOC107379179",0.337138758058097,"6863"
"TAC1","tac1",-0.00313795541140898,"6863"
"TAC3","LOC107390876",0.299302601126965,"6866"
"TACC1","tacc1",-0.163609461054598,"6867"
"TACC1","LOC107385506",-0.0012374242056371,"6867"
"TACC2","tacc2",0.256787144199733,"10579"
"TACC3","tacc3",-0.0600831907766782,"10460"
"TACO1","LOC107387931",0.0235730388943182,"51204"
"TACR1","LOC107374220",0.72460020642837,"6869"
"TACR1","LOC107373994",-0.0196698670203053,"6869"
"TACR3","tacr3",-0.324167254387905,"6870"
"TACR3","LOC107375299",-0.287972111899131,"6870"
"TACR3","tacr2",0.313813838916246,"6870"
"TACSTD2","epcam",0.0098408013328785,"4070"
"TADA1","tada1",-0.00237221114362378,"117143"
"TADA2A","tada2a",-0.0172420270841414,"6871"
"TADA2B","tada2b",0.138610229786129,"93624"
"TADA3","tada3",-0.705697811524817,"10474"
"TAF1","LOC107386534",0.0462647058977479,"6872"
"TAF10","LOC107396587",-0.0845250693439077,"6881"
"TAF10","LOC107391195",4.27629382979362e-05,"6881"
"TAF11","taf11",-0.103593558623723,"6882"
"TAF12","taf12",-0.0696774120192394,"6883"
"TAF13","taf13",-0.133014722607664,"6884"
"TAF15","taf15",0.0240375922506524,"8148"
"TAF1A","taf1a",-0.741189358832422,"9015"
"TAF1B","taf1b",-0.0359188596886786,"9014"
"TAF1C","taf1c",0.898394304856678,"9013"
"TAF2","taf2",0.0690690451861368,"6873"
"TAF3","taf3",-0.0089254085540985,"83860"
"TAF4","LOC107385113",-0.0827736580048565,"6874"
"TAF4","LOC107389110",0.0220417256156317,"6874"
"TAF4","taf4",0.0987514213009643,"6874"
"TAF4","LOC107382087",-0.0413009611496588,"6874"
"TAF4B","LOC107387328",-0.00265601487542743,"6875"
"TAF5","taf5",-0.0663818689874309,"6877"
"TAF5L","taf5l",-0.0551259643717749,"27097"
"TAF6","taf6",-0.0183723573287074,"6878"
"TAF6L","taf6l",-0.137528711100037,"10629"
"TAF7","taf7l",-0.00392127016900219,"6879"
"TAF8","taf8",-0.00943010471707669,"129685"
"TAF9","LOC107387176",-0.293260508007152,"6880"
"TAGAP","LOC107377687",-0.239468095012684,"117289"
"TAGLN","LOC107395633",0.063073863757749,"6876"
"TAGLN3","tagln3",0.0103165758395023,"29114"
"TAL1","LOC107384010",-1.26014323415051,"6886"
"TAL1","tal1",-0.00321364919571489,"6886"
"TAL2","LOC107386294",0.0253995512883747,"6887"
"TALDO1","taldo1",-0.047785602274399,"6888"
"TAMM41","tamm41",-0.0102977459136434,"132001"
"TANC1","LOC107381654",0.0435818010645805,"85461"
"TANC1","tanc1",0.485124446968062,"85461"
"TANC2","tanc2",-0.100509533503576,"26115"
"TANC2","LOC107391813",0.198453148749177,"26115"
"TANC2","LOC107374243",0.0672710775996644,"26115"
"TANGO2","tango2",-0.0321512126680141,"128989"
"TANGO6","tango6",4.62915969290689e-05,"79613"
"TANK","LOC107385614",-1.61026401664646,"10010"
"TANK","tank",0.0678413871624825,"10010"
"TAOK1","LOC107394983",-0.115046224687846,"57551"
"TAOK1","LOC107386855",-0.240045974839476,"57551"
"TAOK1","LOC107380117",0.0088204111905274,"57551"
"TAOK2","taok2",0.583331892605936,"9344"
"TAOK3","LOC107373566",0.446040104646491,"51347"
"TAOK3","taok3",0.00621818256370978,"51347"
"TAP1","LOC107379160",-0.255589617524677,"6890"
"TAP2","LOC107387476",-0.395318943268244,"6891"
"TAP2","LOC107394853",-0.42892735321738,"6891"
"TAPBP","tapbp",NA,"6892"
"TAPBPL","LOC107396641",NA,"55080"
"TAPBPL","tapbpl",-1.83912738219073,"55080"
"TAPT1","LOC107380809",0.340135613258915,"202018"
"TAPT1","tapt1",0.0426251077184133,"202018"
"TARBP1","tarbp1",0.305247303507454,"6894"
"TARBP1","LOC107395681",-0.334576506419839,"6894"
"TARBP2","tarbp2",-0.0553214453109924,"6895"
"TARDBP","LOC107385215",-0.0305252748137405,"23435"
"TARDBP","tardbp",-0.00561533009087543,"23435"
"TAS1R1","LOC107390631",-0.00307029263484933,"80835"
"TAS1R1","tas1r2",-0.0030825844793987,"80835"
"TAS1R2","LOC107390632",0.277432584751878,"80834"
"TAS1R3","tas1r3",0.0326690637637864,"83756"
"TASP1","tasp1",-0.00221637136911641,"55617"
"TAT","tat",-0.0199604096046786,"6898"
"TATDN1","tatdn1",-0.0175985591138358,"83940"
"TATDN2","tatdn2",-0.167281249152211,"9797"
"TATDN3","tatdn3",0.000218173540502686,"128387"
"TAX1BP1","calcoco2",-1.57101041468473,"8887"
"TAX1BP1","LOC107383378",0.00824250156935432,"8887"
"TAX1BP1","tax1bp1",-0.199013916416443,"8887"
"TAX1BP1","LOC107373474",-0.190453372973699,"8887"
"TAX1BP3","tax1bp3",-0.0705293188507297,"30851"
"TBC1D1","LOC107382155",0.163602449806473,"23216"
"TBC1D10A","tbc1d10a",-0.0187838717993339,"83874"
"TBC1D10A","LOC107373051",0.110083506357178,"83874"
"TBC1D10A","tbc1d10c",-0.594280868014285,"83874"
"TBC1D10B","tbc1d10b",0.0792256388438384,"26000"
"TBC1D12","LOC107373653",1.61993694399637,"23232"
"TBC1D13","tbc1d13",0.0106829614271229,"54662"
"TBC1D14","tbc1d14",0.889786431809514,"57533"
"TBC1D14","LOC107374197",0.0965804420485939,"57533"
"TBC1D14","LOC107373316",0.0625228994718054,"57533"
"TBC1D15","tbc1d15",0.023151082549294,"64786"
"TBC1D15","LOC107395652",0.0369382907225766,"64786"
"TBC1D16","tbc1d16",0.0183418366666808,"125058"
"TBC1D17","tbc1d17",-0.00032086218638324,"79735"
"TBC1D19","tbc1d19",0.119577651834769,"55296"
"TBC1D2","tbc1d2",0.00450404225660257,"55357"
"TBC1D20","tbc1d20",-0.000704419215045271,"128637"
"TBC1D20","LOC107394609",0.0133914718805373,"128637"
"TBC1D22A","tbc1d22a",-0.0609102639564715,"25771"
"TBC1D22B","tbc1d22b",0.0958748070858417,"55633"
"TBC1D23","tbc1d23",-0.0299143688959887,"55773"
"TBC1D24","tbc1d24",0.919404666930352,"57465"
"TBC1D25","LOC107391358",0.14152158551034,"4943"
"TBC1D2B","tbc1d2b",0.000432865715738897,"23102"
"TBC1D30","tbc1d30",0.214942404164979,"23329"
"TBC1D31","tbc1d31",-8.33201575906294e-05,"93594"
"TBC1D32","tbc1d32",8.31647068421758,"221322"
"TBC1D4","tbc1d4",0.496506926833561,"9882"
"TBC1D5","tbc1d5",-0.0269223152712402,"9779"
"TBC1D7","tbc1d7",-0.0670222891818351,"51256"
"TBC1D8","tbc1d8",-0.00499517110732451,"11138"
"TBC1D8B","tbc1d8b",0.994625503995577,"54885"
"TBC1D9","LOC107389212",0.809903365766773,"23158"
"TBC1D9","tbc1d9",-0.0396009292977698,"23158"
"TBC1D9B","tbc1d9b",-0.00924744261264688,"23061"
"TBCA","tbca",-0.0862769329082271,"6902"
"TBCB","tbcb",-0.0762792788307594,"1155"
"TBCC","tbcc",0.000132514620015765,"6903"
"TBCCD1","tbccd1",0.00416401742107417,"55171"
"TBCD","tbcd",-0.015902510624045,"6904"
"TBCE","tbce",-0.00252710062890089,"6905"
"TBCEL","tbcel",0.00805918572793049,"219899"
"TBCEL","LOC107396648",-0.370137639212165,"219899"
"TBCK","tbck",-3.4105343828812,"93627"
"TBK1","tbk1",-0.723366123948177,"29110"
"TBKBP1","tbkbp1",0.102612283203479,"9755"
"TBKBP1","LOC107373671",-0.291919872293075,"9755"
"TBL1X","LOC107389931",3.85946916691089e-05,"6907"
"TBL1XR1","tbl1xr1",-0.000428436206210869,"79718"
"TBL2","tbl2",0.00146118038038237,"26608"
"TBL3","tbl3",-9.12534524362592e-05,"10607"
"TBPL1","tbpl1",1.2114885929003,"9519"
"TBPL2","LOC107387238",-0.562598039311452,"387332"
"TBPL2","tbp",-0.135216678784312,"387332"
"TBR1","tbx21",0.0350895121290026,"10716"
"TBR1","tbr1",0.00934703270743041,"10716"
"TBRG1","tbrg1",-0.106839149486282,"84897"
"TBRG4","tbrg4",0.0157948575237874,"9238"
"TBX1","LOC107395220",0.0253107427936546,"6899"
"TBX1","tbx1",-0.167436655295369,"6899"
"TBX15","tbx15",-0.87116041479566,"6913"
"TBX18","LOC107378143",-0.0035306715016698,"9096"
"TBX19","LOC107384597",0.130155267376924,"9095"
"TBX2","tbx2",1.29493487548498,"6909"
"TBX20","tbx20",-1.1166147812576,"57057"
"TBX22","tbx22",0.356901123179207,"50945"
"TBX3","tbx3",0.0828747601459397,"6926"
"TBX4","LOC107393822",0.080421286303469,"9496"
"TBX5","LOC107374131",-0.00211417892147459,"6910"
"TBX5","LOC107393938",-0.00304490874558508,"6910"
"TBX5","LOC107397047",-0.0811503066267334,"6910"
"TBXA2R","tbxa2r",0.0297496268481073,"6915"
"TBXAS1","LOC107372820",-0.159568985650623,"6916"
"TBXAS1","LOC107389081",0.938288206097186,"6916"
"TBXAS1","LOC107395858",-1.20048039218897,"6916"
"TC2N","tc2n",-5.05695052254726,"123036"
"TCAF2","tcaf1",-0.00301527442001445,"285966"
"TCAF2","LOC107373091",0.605048640049155,"285966"
"TCAIM","tcaim",3.48529578226162e-06,"285343"
"TCAP","LOC107378958",0.0945721424352793,"8557"
"TCAP","LOC107378583",0.00323728103983683,"8557"
"TCEA1","tcea1",0.000872452177426908,"6917"
"TCEA2","LOC107395647",3.48147654519253,"6919"
"TCEA3","tcea3",-0.000111841480466593,"6920"
"TCEANC","tceanc",-0.31234431641489,"170082"
"TCEANC2","tceanc2",-0.0144552378148448,"127428"
"TCERG1L","tcerg1l",0.104198223988976,"256536"
"TCERG1L","tcerg1",-8.10297447474457e-05,"256536"
"TCF12","LOC107388629",-0.000435930569472372,"6938"
"TCF12","tcf12",0.00993302029202673,"6938"
"TCF15","LOC107384675",-0.159568985650623,"6939"
"TCF15","tcf15",-0.00308293357991807,"6939"
"TCF19","tcf19",-0.0554995700024495,"6941"
"TCF20","LOC107396710",0.00420347088377341,"6942"
"TCF20","tcf20",0.140024388028346,"6942"
"TCF20","LOC107373608",0.122594909946849,"6942"
"TCF21","tcf21",0.21636040824005,"6943"
"TCF23","LOC107396036",0.0507111431066241,"150921"
"TCF24","tcf24",1.08008354387324,"100129654"
"TCF25","tcf25",-0.0135558304787822,"22980"
"TCF3","LOC107384145",0.412211312329991,"6929"
"TCF3","LOC107393296",0.0198226182405498,"6929"
"TCF4","tcf4",0.0350182466256474,"6925"
"TCF7","tcf7",1.06444051499881,"6932"
"TCF7L1","LOC107395259",-0.0276931500933307,"83439"
"TCF7L1","LOC107382053",0.0633010358387444,"83439"
"TCF7L1","tcf7l1",0.183240788303174,"83439"
"TCF7L2","tcf7l2",-0.000160534289608199,"6934"
"TCFL5","tcfl5",0.0547356494295198,"10732"
"TCHP","tchp",-0.0226912648250238,"84260"
"TCN2","LOC107394210",-1.80473529459114,"6948"
"TCP1","tcp1",0.354413349539032,"6950"
"TCP11L1","tcp11l1",0.0169618315548872,"55346"
"TCP11L2","tcp11l2",-0.171965902913673,"255394"
